file_id,true_label,v21_prediction,v21_confidence,v21_margin,v21_entropy,v21_prob_Neutral,v21_prob_Happy,v21_prob_Angry,v21_prob_Sad,v21_prob_Fear,v21_prob_Disgust,v21_prob_Boredom,v13_prediction,v13_confidence,v13_margin,v13_entropy,v13_prob_Neutral,v13_prob_Happy,v13_prob_Angry,v13_prob_Sad,v13_prob_Fear,v13_prob_Disgust,v13_prob_Boredom,protected_prediction,protected_confidence,protected_margin,protected_entropy,protected_prob_Neutral,protected_prob_Happy,protected_prob_Angry,protected_prob_Sad,protected_prob_Fear,protected_prob_Disgust,protected_prob_Boredom,audio_prediction,audio_confidence,audio_margin,audio_entropy,audio_prob_Neutral,audio_prob_Happy,audio_prob_Angry,audio_prob_Sad,audio_prob_Fear,audio_prob_Disgust,audio_prob_Boredom,final_prediction,final_confidence,final_margin,final_entropy,final_prob_Neutral,final_prob_Happy,final_prob_Angry,final_prob_Sad,final_prob_Fear,final_prob_Disgust,final_prob_Boredom,final_changed_protected_prediction,audio_agrees_with_final,audio_agrees_with_protected,v21_correct,v13_correct,protected_correct,audio_correct,final_correct,fusion_effect,changed,corrected,damaged,selective_rule_triggered
10_1_4_38,Disgust,Angry,0.4372548098471984,0.14161424453997973,1.4598758096791,0.023139852178690804,0.08670647482484421,0.4372548098471984,0.016337734563059404,0.08319520073380811,0.29564056530721866,0.057725362545180514,Angry,0.4372548098471984,0.14161424453997978,1.4598758096791,0.023139852178690808,0.08670647482484423,0.4372548098471984,0.016337734563059408,0.08319520073380812,0.2956405653072186,0.05772536254518052,Angry,0.43725480984719833,0.14161424453997973,1.4598758096791,0.023139852178690804,0.08670647482484421,0.43725480984719833,0.016337734563059404,0.08319520073380811,0.2956405653072186,0.0577253625451805,Angry,0.2947658258821006,0.12346605395955354,1.797484798162456,0.03966376807886771,0.16611390887086194,0.2947658258821006,0.13586702637219747,0.17129977192254706,0.13049053421290385,0.06179916466052142,Angry,0.4372548098471984,0.14161424453997973,1.4598758096791,0.023139852178690804,0.08670647482484421,0.4372548098471984,0.016337734563059404,0.08319520073380811,0.29564056530721866,0.057725362545180514,False,True,True,False,False,False,False,False,remained incorrect,False,False,False,False
3_0_5_49,Happy,Happy,0.8706695841053417,0.8346631312910104,0.6060862771177281,0.0360064528143312,0.8706695841053417,0.0142495899679196,0.0115533853683798,0.0149632918812344,0.0296363895214433,0.02292130634135,Happy,0.8706695841053417,0.8346631312910104,0.6060862771177281,0.03600645281433121,0.8706695841053417,0.014249589967919602,0.011553385368379802,0.014963291881234402,0.029636389521443304,0.022921306341350003,Happy,0.8706695841053418,0.8346631312910106,0.606086277117728,0.03600645281433121,0.8706695841053418,0.014249589967919602,0.011553385368379802,0.014963291881234402,0.029636389521443304,0.02292130634135,Happy,0.32182380940876065,0.08818319091967944,1.6610089985737688,0.23364061848908121,0.32182380940876065,0.031215332832646304,0.028421774325051902,0.07072288661329941,0.21498511977307594,0.09919045855808462,Happy,0.8706695841053417,0.8346631312910104,0.6060862771177281,0.0360064528143312,0.8706695841053417,0.0142495899679196,0.0115533853683798,0.0149632918812344,0.0296363895214433,0.02292130634135,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
6_1_7_43,Sad,Sad,0.7739399980202512,0.717937295745669,0.9248868819889657,0.041439904846671406,0.05600270227458211,0.018519012198605904,0.7739399980202512,0.022718802362797302,0.04660108641403541,0.04077849388305681,Sad,0.773939998020251,0.7179372957456689,0.924886881988966,0.04143990484667141,0.05600270227458212,0.018519012198605907,0.773939998020251,0.022718802362797306,0.04660108641403542,0.040778493883056814,Sad,0.7739399980202509,0.7179372957456688,0.924886881988966,0.041439904846671406,0.05600270227458211,0.0185190121986059,0.7739399980202509,0.022718802362797302,0.04660108641403541,0.04077849388305681,Sad,0.4448105405921866,0.23784847187967104,1.6018652542082246,0.06346000979538183,0.20696206871251557,0.038418617396282516,0.4448105405921866,0.07504895023889052,0.08575208873961083,0.08554772452513214,Sad,0.7739399980202512,0.717937295745669,0.9248868819889657,0.041439904846671406,0.05600270227458211,0.018519012198605904,0.7739399980202512,0.022718802362797302,0.04660108641403541,0.04077849388305681,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
6_1_6_29,Neutral,Neutral,0.7170957261116109,0.628042746298026,1.0539021115713059,0.7170957261116109,0.0576859315874231,0.0186625330024486,0.0662960715738451,0.0130937982573801,0.0381129596537074,0.0890529798135848,Neutral,0.7170957261116108,0.6280427462980259,1.0539021115713063,0.7170957261116108,0.05768593158742312,0.018662533002448606,0.06629607157384512,0.013093798257380105,0.038112959653707416,0.08905297981358483,Neutral,0.7170957261116109,0.628042746298026,1.053902111571306,0.7170957261116109,0.05768593158742311,0.018662533002448606,0.06629607157384511,0.013093798257380104,0.03811295965370741,0.08905297981358481,Neutral,0.37496439270044707,0.033013111957646835,1.5184047977801256,0.37496439270044707,0.05753982948668141,0.014242675282051904,0.08305667735872871,0.06108589602477541,0.06715924840451501,0.34195128074280023,Neutral,0.7170957261116109,0.628042746298026,1.0539021115713059,0.7170957261116109,0.0576859315874231,0.0186625330024486,0.0662960715738451,0.0130937982573801,0.0381129596537074,0.0890529798135848,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
9_1_7_37,Sad,Sad,0.6921212346917521,0.5784883520863285,1.0680377978508897,0.014864689797816803,0.10424530838760851,0.011929538392597201,0.6921212346917521,0.11363288260542362,0.021592828814527704,0.04161351731027411,Sad,0.692121234691752,0.5784883520863284,1.0680377978508901,0.014864689797816804,0.10424530838760852,0.011929538392597203,0.692121234691752,0.11363288260542363,0.021592828814527704,0.04161351731027411,Sad,0.6921212346917521,0.5784883520863285,1.06803779785089,0.014864689797816803,0.10424530838760851,0.011929538392597201,0.6921212346917521,0.11363288260542363,0.021592828814527704,0.04161351731027411,Fear,0.29120782931294215,0.1187562543197069,1.8395448783248292,0.12412558877971881,0.11333799037396501,0.053613178499685804,0.17245157499323524,0.29120782931294215,0.12715887153213962,0.11810496650831341,Sad,0.6921212346917521,0.5784883520863285,1.0680377978508897,0.0148646897978168,0.1042453083876085,0.0119295383925972,0.6921212346917521,0.1136328826054236,0.0215928288145277,0.0416135173102741,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
5_0_6_26,Neutral,Neutral,0.757638912602944,0.6706046510423505,0.9510781374098876,0.757638912602944,0.08703426156059352,0.017868101815274203,0.022341736530224303,0.025293945465141604,0.04840793598126461,0.04141510604455781,Neutral,0.7576389126029439,0.6706046510423503,0.9510781374098879,0.7576389126029439,0.08703426156059353,0.017868101815274207,0.022341736530224306,0.025293945465141607,0.04840793598126462,0.041415106044557816,Neutral,0.7576389126029438,0.6706046510423502,0.9510781374098878,0.7576389126029438,0.08703426156059352,0.017868101815274203,0.022341736530224303,0.025293945465141597,0.0484079359812646,0.04141510604455781,Disgust,0.33067419797425646,0.05347489664130811,1.668275136022219,0.27719930133294834,0.11208557199559503,0.020249505063274803,0.09127390682994742,0.11687413618870453,0.33067419797425646,0.05164338061527341,Neutral,0.757638912602944,0.6706046510423505,0.9510781374098876,0.757638912602944,0.08703426156059352,0.017868101815274203,0.022341736530224303,0.025293945465141604,0.04840793598126461,0.04141510604455781,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
6_1_1_35,Angry,Angry,0.9016635308787032,0.8770449373313672,0.49324827217216205,0.013535321726626,0.024618593547336,0.9016635308787032,0.0102272052143486,0.0210892426373686,0.0131865978505063,0.0156795081451114,Angry,0.9016635308787031,0.8770449373313671,0.49324827217216227,0.013535321726626005,0.024618593547336007,0.9016635308787031,0.010227205214348603,0.021089242637368607,0.013186597850506306,0.015679508145111407,Angry,0.9016635308787032,0.8770449373313672,0.49324827217216205,0.013535321726626002,0.024618593547336004,0.9016635308787032,0.010227205214348601,0.021089242637368603,0.013186597850506304,0.015679508145111404,Angry,0.8072604890245512,0.727518500664237,0.7742779446112908,0.005611282429998301,0.025682825762458606,0.8072604890245512,0.019995966324021404,0.07974198836031421,0.05218925044248771,0.009518197656168601,Angry,0.9016635308787032,0.8770449373313672,0.49324827217216205,0.013535321726626,0.024618593547336,0.9016635308787032,0.0102272052143486,0.0210892426373686,0.0131865978505063,0.0156795081451114,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
5_0_1_13,Angry,Angry,0.7514151397054077,0.6815542964399185,0.9878995735340326,0.0232630455426804,0.0526569852649927,0.7514151397054077,0.0442446597427213,0.0698608432654892,0.0292395608340015,0.0293197656447072,Angry,0.7514151397054076,0.6815542964399184,0.9878995735340327,0.023263045542680407,0.05265698526499272,0.7514151397054076,0.044244659742721314,0.06986084326548923,0.02923956083400151,0.02931976564470721,Angry,0.7514151397054075,0.6815542964399183,0.9878995735340326,0.0232630455426804,0.0526569852649927,0.7514151397054075,0.0442446597427213,0.0698608432654892,0.029239560834001498,0.029319765644707195,Happy,0.26140977451233577,0.07548157140637493,1.8441377137520982,0.08323596791806191,0.26140977451233577,0.18592820310596084,0.18159481832490093,0.13159554529211404,0.06795305727649412,0.08828263357013241,Angry,0.7514151397054077,0.6815542964399185,0.9878995735340326,0.0232630455426804,0.0526569852649927,0.7514151397054077,0.0442446597427213,0.0698608432654892,0.0292395608340015,0.0293197656447072,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
9_1_4_38,Disgust,Angry,0.629008583862601,0.42306283919950527,1.17053214514356,0.0549812371582853,0.0260113913492367,0.629008583862601,0.0230578993233371,0.0351657008939455,0.2059457446630957,0.0258294427494987,Angry,0.629008583862601,0.4230628391995052,1.17053214514356,0.054981237158285304,0.026011391349236704,0.629008583862601,0.023057899323337103,0.03516570089394551,0.20594574466309573,0.025829442749498704,Angry,0.629008583862601,0.4230628391995052,1.17053214514356,0.054981237158285304,0.026011391349236704,0.629008583862601,0.023057899323337103,0.03516570089394551,0.20594574466309573,0.025829442749498704,Angry,0.37024064318618716,0.1405196723857812,1.6595162496530127,0.12086298446172032,0.05441833632797481,0.37024064318618716,0.04792113277399122,0.22972097080040596,0.14183994034542913,0.034995992104291405,Angry,0.629008583862601,0.42306283919950527,1.17053214514356,0.0549812371582853,0.0260113913492367,0.629008583862601,0.0230578993233371,0.0351657008939455,0.2059457446630957,0.0258294427494987,False,True,True,False,False,False,False,False,remained incorrect,False,False,False,False
2_0_4_07,Disgust,Disgust,0.789852120922385,0.7178911738287321,0.8636423517598895,0.07196094709365283,0.012995612131298804,0.02671562966393831,0.03272722172646492,0.04038886998984141,0.789852120922385,0.025359598472418806,Disgust,0.7898521209223849,0.717891173828732,0.8636423517598895,0.07196094709365283,0.012995612131298804,0.02671562966393831,0.03272722172646492,0.04038886998984141,0.7898521209223849,0.025359598472418806,Disgust,0.7898521209223848,0.7178911738287319,0.8636423517598896,0.07196094709365282,0.012995612131298802,0.026715629663938305,0.03272722172646491,0.040388869989841404,0.7898521209223848,0.0253595984724188,Fear,0.39933436267864086,0.15473475898651234,1.624283210353842,0.07980944272847251,0.029880393603220305,0.08091924432912562,0.055418318209362404,0.39933436267864086,0.24459960369212852,0.11003863475904971,Disgust,0.789852120922385,0.7178911738287321,0.8636423517598895,0.07196094709365283,0.012995612131298804,0.02671562966393831,0.03272722172646492,0.04038886998984141,0.789852120922385,0.025359598472418806,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
8_1_5_10,Happy,Angry,0.44000192729464804,0.25334819976063805,1.593752234406572,0.029553267346691302,0.13805952378043382,0.44000192729464804,0.09697840222980192,0.06232040356815001,0.04643274824626491,0.18665372753401002,Angry,0.44000192729464793,0.25334819976063794,1.5937522344065722,0.029553267346691305,0.13805952378043382,0.44000192729464793,0.09697840222980193,0.062320403568150017,0.04643274824626491,0.18665372753401002,Angry,0.44000192729464804,0.253348199760638,1.5937522344065722,0.029553267346691305,0.13805952378043382,0.44000192729464804,0.09697840222980193,0.06232040356815001,0.04643274824626491,0.18665372753401005,Neutral,0.26895443112614353,0.004494971121167923,1.7318581683379923,0.26895443112614353,0.18647540658547157,0.01972084074952071,0.08777607149859944,0.08306957491302024,0.08954421512226904,0.2644594600049756,Angry,0.44000192729464804,0.25334819976063805,1.593752234406572,0.029553267346691302,0.13805952378043382,0.44000192729464804,0.09697840222980192,0.06232040356815001,0.04643274824626491,0.18665372753401002,False,False,False,False,False,False,False,False,remained incorrect,False,False,False,False
4_0_1_33,Angry,Angry,0.7719118363334952,0.6621849852193012,0.8767074358531743,0.0154386242766215,0.0167954294826063,0.7719118363334952,0.0398054777875302,0.109726851114194,0.0287591140839071,0.0175626669216456,Angry,0.7719118363334952,0.6621849852193012,0.8767074358531745,0.015438624276621503,0.016795429482606303,0.7719118363334952,0.03980547778753021,0.10972685111419403,0.028759114083907106,0.017562666921645605,Angry,0.7719118363334954,0.6621849852193014,0.8767074358531742,0.015438624276621501,0.016795429482606303,0.7719118363334954,0.0398054777875302,0.10972685111419403,0.028759114083907106,0.017562666921645605,Angry,0.28657126961417023,0.08877081961267139,1.754301576787388,0.09843609833056143,0.023463599218688107,0.28657126961417023,0.17451307161819546,0.19780045000149885,0.16554941584847466,0.05366609536841132,Angry,0.7719118363334952,0.6621849852193012,0.8767074358531743,0.0154386242766215,0.0167954294826063,0.7719118363334952,0.0398054777875302,0.109726851114194,0.0287591140839071,0.0175626669216456,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
2_0_4_31,Disgust,Disgust,0.4684071906832264,0.16603864895593468,1.3852898127359208,0.0416143634110113,0.0941098428876855,0.0473734201522411,0.0128461313697625,0.3023685417272917,0.4684071906832264,0.0332805097687814,Disgust,0.4684071906832264,0.16603864895593473,1.3852898127359208,0.04161436341101131,0.09410984288768552,0.047373420152241115,0.012846131369762504,0.30236854172729166,0.4684071906832264,0.033280509768781406,Disgust,0.46840719068322645,0.16603864895593473,1.3852898127359208,0.04161436341101131,0.09410984288768551,0.04737342015224111,0.012846131369762502,0.3023685417272917,0.46840719068322645,0.0332805097687814,Neutral,0.24071005213652055,0.0036029009801946954,1.764894281281447,0.24071005213652055,0.21443609766591787,0.08375348172445231,0.020891010106483802,0.08598588055407412,0.23710715115632586,0.11711632665622562,Disgust,0.4684071906832265,0.1660386489559348,1.3852898127359208,0.0416143634110113,0.0941098428876855,0.0473734201522411,0.0128461313697625,0.3023685417272917,0.4684071906832265,0.0332805097687814,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
7_1_3_07,Boredom,Boredom,0.5510948111415848,0.37615202489939575,1.4189622652179483,0.0619513472271651,0.0614979724123067,0.0283474188741453,0.0677234545410127,0.0544422095615964,0.174942786242189,0.5510948111415848,Boredom,0.5510948111415848,0.37615202489939575,1.4189622652179483,0.0619513472271651,0.0614979724123067,0.0283474188741453,0.0677234545410127,0.0544422095615964,0.174942786242189,0.5510948111415848,Boredom,0.5510948111415848,0.37615202489939575,1.4189622652179483,0.0619513472271651,0.0614979724123067,0.028347418874145304,0.0677234545410127,0.0544422095615964,0.174942786242189,0.5510948111415848,Disgust,0.32194978501161087,0.09571879776142461,1.7152162350053572,0.05594790526070261,0.14612521862729122,0.22623098725018626,0.04308447178249301,0.15996511006811312,0.32194978501161087,0.046696521999602905,Boredom,0.5510948111415849,0.3761520248993958,1.418962265217948,0.06195134722716501,0.061497972412306715,0.028347418874145307,0.06772345454101271,0.054442209561596414,0.17494278624218904,0.5510948111415849,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
1_0_4_29,Disgust,Disgust,0.6643999035430038,0.48487937841161555,1.1138250619680006,0.0297399992889077,0.0216904603384637,0.0208702652886808,0.0457140762904241,0.1795205251313883,0.6643999035430038,0.0380647701191316,Disgust,0.6643999035430038,0.4848793784116155,1.1138250619680006,0.029739999288907703,0.021690460338463703,0.020870265288680804,0.04571407629042411,0.17952052513138833,0.6643999035430038,0.038064770119131605,Disgust,0.6643999035430038,0.48487937841161555,1.1138250619680006,0.029739999288907696,0.0216904603384637,0.0208702652886808,0.0457140762904241,0.1795205251313883,0.6643999035430038,0.0380647701191316,Fear,0.3139185121743168,0.09167195163175765,1.7508318371666702,0.22224656054255917,0.05271341176314912,0.041772768073418315,0.12336370238216184,0.3139185121743168,0.09073632519603472,0.15524871986836006,Disgust,0.6643999035430038,0.48487937841161555,1.1138250619680006,0.0297399992889077,0.0216904603384637,0.0208702652886808,0.0457140762904241,0.1795205251313883,0.6643999035430038,0.0380647701191316,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
9_1_4_48,Disgust,Disgust,0.6923733117693367,0.5790166423552575,1.1210063133193686,0.039582358097891,0.1133566694140792,0.0346814779145901,0.0175123945240781,0.0534734798598256,0.6923733117693367,0.0490203084201993,Disgust,0.6923733117693367,0.5790166423552575,1.1210063133193688,0.039582358097891006,0.11335666941407921,0.03468147791459011,0.017512394524078104,0.053473479859825604,0.6923733117693367,0.049020308420199304,Disgust,0.6923733117693367,0.5790166423552575,1.1210063133193688,0.039582358097891,0.11335666941407921,0.03468147791459011,0.0175123945240781,0.053473479859825604,0.6923733117693367,0.049020308420199304,Angry,0.46457653570752633,0.257987007121004,1.5000670383957564,0.057975192709723025,0.07558670388481273,0.46457653570752633,0.019380233640928307,0.14871772133682515,0.20658952858652238,0.02717408413366211,Disgust,0.6923733117693367,0.5790166423552575,1.1210063133193686,0.039582358097891,0.1133566694140792,0.0346814779145901,0.0175123945240781,0.0534734798598256,0.6923733117693367,0.0490203084201993,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
2_0_2_31,Fear,Fear,0.6812586305889671,0.5280891003900223,1.1097580227574295,0.0284557819047405,0.0342678337105481,0.0237645113977103,0.0431330921988441,0.6812586305889671,0.1531695301989448,0.0359506200002451,Fear,0.6812586305889671,0.5280891003900222,1.1097580227574297,0.028455781904740508,0.034267833710548104,0.023764511397710308,0.043133092198844106,0.6812586305889671,0.15316953019894483,0.035950620000245105,Fear,0.6812586305889671,0.5280891003900223,1.1097580227574295,0.028455781904740497,0.0342678337105481,0.023764511397710297,0.0431330921988441,0.6812586305889671,0.1531695301989448,0.03595062000024509,Disgust,0.28779310651689893,0.07198107411126797,1.754397554675112,0.10122799617466423,0.04438480928267011,0.09190480534232201,0.04907198722793081,0.20980526304988295,0.28779310651689893,0.21581203240563096,Fear,0.6812586305889671,0.5280891003900223,1.1097580227574295,0.0284557819047405,0.0342678337105481,0.0237645113977103,0.0431330921988441,0.6812586305889671,0.1531695301989448,0.0359506200002451,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
3_0_6_07,Neutral,Neutral,0.8863400409108477,0.8570271227091972,0.5474483277150705,0.8863400409108477,0.0145811137150171,0.0085626046617159,0.0112632263988611,0.0228411368701538,0.0270989592417539,0.0293129182016505,Neutral,0.8863400409108477,0.8570271227091972,0.5474483277150706,0.8863400409108477,0.014581113715017108,0.008562604661715904,0.011263226398861105,0.02284113687015381,0.02709895924175391,0.029312918201650513,Neutral,0.8863400409108477,0.8570271227091972,0.5474483277150706,0.8863400409108477,0.014581113715017104,0.008562604661715902,0.011263226398861102,0.022841136870153808,0.027098959241753907,0.02931291820165051,Neutral,0.5108803432586135,0.33255949097292414,1.4858354241924903,0.5108803432586135,0.17832085228568942,0.020235091773349905,0.06033555087436462,0.05917828300354371,0.09469429362057533,0.07635558518386351,Neutral,0.8863400409108477,0.8570271227091972,0.5474483277150705,0.8863400409108477,0.0145811137150171,0.0085626046617159,0.0112632263988611,0.0228411368701538,0.0270989592417539,0.0293129182016505,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
10_1_2_37,Fear,Fear,0.61592061339283,0.47442159470583045,1.2532845827402952,0.033288929727183704,0.05439524607005361,0.016113959599782304,0.14149901868699952,0.61592061339283,0.025271513199236702,0.11351071932391421,Fear,0.6159206133928299,0.47442159470583034,1.2532845827402954,0.03328892972718371,0.054395246070053624,0.016113959599782308,0.14149901868699954,0.6159206133928299,0.025271513199236706,0.11351071932391424,Fear,0.6159206133928299,0.47442159470583034,1.2532845827402952,0.033288929727183704,0.0543952460700536,0.0161139595997823,0.14149901868699952,0.6159206133928299,0.0252715131992367,0.11351071932391421,Happy,0.2281399064251951,0.036088439783773435,1.8023182182074593,0.19183319416004888,0.2281399064251951,0.019034799438090406,0.19205146664142167,0.14500219328506306,0.15138527579624037,0.07255316425394062,Fear,0.61592061339283,0.47442159470583045,1.2532845827402952,0.033288929727183704,0.05439524607005361,0.016113959599782304,0.14149901868699952,0.61592061339283,0.025271513199236702,0.11351071932391421,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
6_1_4_31,Disgust,Disgust,0.8722442042173053,0.8406807870788133,0.6004716845200042,0.0208980822525428,0.0221660372304871,0.0309471994061888,0.008731537452047,0.031563417138492,0.8722442042173053,0.013449522302937,Disgust,0.8722442042173053,0.8406807870788133,0.6004716845200042,0.020898082252542804,0.022166037230487105,0.030947199406188806,0.008731537452047002,0.031563417138492006,0.8722442042173053,0.013449522302937004,Disgust,0.8722442042173053,0.8406807870788133,0.6004716845200042,0.020898082252542804,0.022166037230487105,0.030947199406188806,0.008731537452047002,0.031563417138492006,0.8722442042173053,0.013449522302937002,Disgust,0.49033008603118633,0.36545868619142347,1.5676662388450089,0.06863720821790782,0.06863170310615863,0.11012944660640356,0.03237123847794161,0.12487139983976285,0.49033008603118633,0.10502891772063924,Disgust,0.8722442042173053,0.8406807870788133,0.6004716845200042,0.0208980822525428,0.0221660372304871,0.0309471994061888,0.008731537452047,0.031563417138492,0.8722442042173053,0.013449522302937,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
4_0_2_36,Fear,Fear,0.7199201779417886,0.5929875610556044,1.023742807747181,0.024104236447504503,0.029607676055913204,0.022991781196242903,0.12693261688618432,0.7199201779417886,0.05205333658625281,0.024390174886113704,Fear,0.7199201779417885,0.5929875610556041,1.023742807747181,0.024104236447504507,0.02960767605591321,0.022991781196242907,0.12693261688618435,0.7199201779417885,0.052053336586252816,0.024390174886113707,Fear,0.7199201779417886,0.5929875610556044,1.023742807747181,0.024104236447504507,0.02960767605591321,0.022991781196242907,0.12693261688618435,0.7199201779417886,0.052053336586252816,0.024390174886113704,Sad,0.48388817517532273,0.3509729397896641,1.58737357748789,0.04272556654193731,0.07190645611025762,0.07602158904712761,0.48388817517532273,0.11223270826824211,0.13291523538565864,0.08031026947145402,Fear,0.7199201779417886,0.5929875610556044,1.023742807747181,0.024104236447504503,0.029607676055913204,0.022991781196242903,0.12693261688618432,0.7199201779417886,0.05205333658625281,0.024390174886113704,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
9_1_4_14,Disgust,Disgust,0.7477938915748137,0.6794137017431517,0.9930740758884772,0.0177890640218868,0.0594138344250166,0.045880271136169,0.0351408504243487,0.0256018985861033,0.7477938915748137,0.0683801898316619,Disgust,0.7477938915748137,0.6794137017431517,0.9930740758884772,0.0177890640218868,0.0594138344250166,0.045880271136169,0.0351408504243487,0.0256018985861033,0.7477938915748137,0.0683801898316619,Disgust,0.7477938915748137,0.6794137017431517,0.9930740758884772,0.017789064021886805,0.0594138344250166,0.045880271136169,0.03514085042434871,0.025601898586103303,0.7477938915748137,0.06838018983166191,Angry,0.287648312331616,0.13097209179850663,1.8502544838931492,0.07173087890502011,0.15667622053310934,0.287648312331616,0.14578785911552714,0.12540480681186292,0.13023109414301634,0.08252082815984821,Disgust,0.7477938915748137,0.6794137017431517,0.9930740758884772,0.0177890640218868,0.0594138344250166,0.045880271136169,0.0351408504243487,0.0256018985861033,0.7477938915748137,0.0683801898316619,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
9_1_7_16,Sad,Sad,0.7479963896929034,0.6572228233543626,0.9610039736976043,0.016418608896374802,0.032484645603084505,0.09077356633854082,0.7479963896929034,0.06946810632827062,0.029017921228221805,0.013840761912604202,Sad,0.7479963896929032,0.6572228233543623,0.9610039736976045,0.016418608896374805,0.03248464560308451,0.09077356633854083,0.7479963896929032,0.06946810632827063,0.02901792122822181,0.013840761912604206,Sad,0.7479963896929033,0.6572228233543624,0.9610039736976044,0.0164186088963748,0.0324846456030845,0.09077356633854082,0.7479963896929033,0.06946810632827062,0.029017921228221805,0.0138407619126042,Angry,0.5221806021923753,0.36748092768393414,1.4481994613553792,0.020047843348118204,0.055480909723897215,0.5221806021923753,0.13569718958695443,0.15469967450844113,0.030236937185497307,0.08165684345471641,Sad,0.7479963896929034,0.6572228233543626,0.9610039736976043,0.016418608896374802,0.032484645603084505,0.09077356633854082,0.7479963896929034,0.06946810632827062,0.029017921228221805,0.013840761912604202,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
7_1_6_12,Neutral,Neutral,0.7183892416604951,0.5919185198764552,1.0333859472673972,0.7183892416604951,0.12647072178403992,0.023283667860554705,0.025924109306397502,0.031367734276317706,0.04547985117812311,0.029084673934072002,Neutral,0.718389241660495,0.591918519876455,1.0333859472673972,0.718389241660495,0.12647072178403995,0.02328366786055471,0.025924109306397505,0.03136773427631771,0.045479851178123115,0.02908467393407201,Neutral,0.718389241660495,0.591918519876455,1.0333859472673972,0.718389241660495,0.12647072178403992,0.023283667860554705,0.0259241093063975,0.031367734276317706,0.04547985117812311,0.029084673934072,Happy,0.23521575765556288,0.005803603586997802,1.77590943690351,0.20809292360281825,0.23521575765556288,0.07886359906653413,0.09488614453804092,0.13341728412450016,0.22941215406856508,0.020112136943978606,Neutral,0.7183892416604952,0.5919185198764553,1.0333859472673967,0.7183892416604952,0.12647072178403995,0.02328366786055471,0.025924109306397408,0.03136773427631771,0.045479851178123115,0.029084673934071912,False,False,False,True,True,True,False,True,remained correct,False,False,False,False
10_1_6_34,Neutral,Neutral,0.83711854420944,0.7760267868576628,0.7123705708261602,0.83711854420944,0.0181787601275404,0.0113783852359128,0.0228290786921134,0.0228401957423051,0.0610917573517772,0.0265632786409111,Neutral,0.83711854420944,0.7760267868576628,0.7123705708261602,0.83711854420944,0.018178760127540404,0.011378385235912801,0.022829078692113404,0.022840195742305103,0.06109175735177721,0.026563278640911105,Neutral,0.83711854420944,0.7760267868576628,0.7123705708261602,0.83711854420944,0.018178760127540404,0.011378385235912801,0.022829078692113404,0.022840195742305103,0.0610917573517772,0.026563278640911105,Neutral,0.31385365736448445,0.06545441717902278,1.6588718631556718,0.31385365736448445,0.18319774066440322,0.007928363585522602,0.11102631983410982,0.043365990248961504,0.24839924018546167,0.09222868811705671,Neutral,0.83711854420944,0.7760267868576628,0.7123705708261602,0.83711854420944,0.0181787601275404,0.0113783852359128,0.0228290786921134,0.0228401957423051,0.0610917573517772,0.0265632786409111,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
2_0_5_44,Happy,Happy,0.8183352210233749,0.75739907198417,0.7749423484207146,0.060936149039204905,0.8183352210233749,0.027235972211483103,0.011675379905928701,0.018195605979887505,0.03970013480588411,0.023921537034236905,Happy,0.8183352210233747,0.7573990719841698,0.7749423484207147,0.060936149039204926,0.8183352210233747,0.02723597221148311,0.011675379905928705,0.018195605979887508,0.03970013480588412,0.02392153703423691,Happy,0.8183352210233746,0.7573990719841698,0.7749423484207147,0.060936149039204905,0.8183352210233746,0.0272359722114831,0.011675379905928701,0.018195605979887505,0.039700134805884114,0.0239215370342369,Happy,0.5999695353160344,0.5072080327884958,1.3727581405906264,0.06378498488392122,0.5999695353160344,0.08465959050231832,0.033795922160200303,0.06201066392149781,0.09276150252753851,0.06301780068848951,Happy,0.8183352210233749,0.75739907198417,0.7749423484207146,0.060936149039204905,0.8183352210233749,0.027235972211483103,0.011675379905928701,0.018195605979887505,0.03970013480588411,0.023921537034236905,False,True,True,True,True,True,True,True,remained correct,False,False,False,False
